id,text,word_count,language,source,source_type,collection_date,sdg_labels,primary_sdg,sdg_targets,confidence,annotation_notes,synthetic_sdg
7581eb7d,"Nawanshahr's Dalit women report facing intersectional discrimination, as they are denied access to local self-help groups and micro-finance initiatives. ""The sarpanch and bank staff only want to work with women from dominant castes and landowning families,"" says Jasbir, a community worker. This denial of economic empowerment opportunities traps Dalit women in cycles of poverty, limiting their ability to improve their social and economic status.",64,en,synthetic_sdg10,synthetic,2026-05-13,[10],10,,high,"This text describes how Dalit women face intersectional discrimination in accessing economic opportunities, which is a form of inequality that SDG 10 aims to address.",10
066d9d60,"In Gurdaspur, Scheduled Caste students from low-income families report facing significant barriers in accessing quality education. ""We can't afford the fees and hidden costs of private schools, but the government schools lack resources and teachers,"" says Harpreet, a high school student. This educational divide perpetuates the socio-economic marginalization of disadvantaged communities, limiting their pathways to upward mobility.",57,en,synthetic_sdg10,synthetic,2026-05-13,[10],10,,high,"This text describes how Dalit students face unequal access to quality education, which is a form of inequality that SDG 10 aims to address.",10
29cc242c,"Patiala's Scheduled Caste communities report facing systematic exclusion from the state government's healthcare schemes and insurance programs. ""The ASHA workers and ANMs only visit the upper-caste neighborhoods, never our Dalit basti,"" laments Kulwinder, a community organizer. This denial of basic public health services traps marginalized groups in cycles of illness and poverty, further entrenching social hierarchies and inequalities.",58,en,synthetic_sdg10,synthetic,2026-05-13,[10],10,,high,"This text describes how Dalit communities face unequal access to healthcare services, which is a form of inequality that SDG 10 aims to address.",10
b2bea289,"In Muktsar district, Dalit farmers continue to face discrimination at local mandis. They are often denied fair access to sell their wheat and paddy crops, with traders preferring to purchase from upper caste landowners. 'We arrive at 4am but are routinely turned away or given unfair prices. The authorities do nothing to stop this injustice,' says Gurpreet, a Dalit farmer.",60,en,synthetic_sdg10,synthetic,2026-05-13,[10],10,,high,"This text describes inequality and discrimination faced by Dalit farmers in accessing agricultural markets, which is a key issue under SDG 10 on reducing inequalities.",10
e326d049,"Poverty and lack of land ownership remain major barriers for the Scheduled Tribe communities in Hoshiarpur. 'We have lived on this land for generations but have no legal titles. Without land deeds, we are denied benefits of government schemes and face constant threat of eviction,' says Jaswant, an Adivasi resident. Activists report widespread displacement of tribal people, violating their constitutional rights.",61,en,synthetic_sdg10,synthetic,2026-05-13,[10],10,,high,"This text highlights how lack of land rights and exclusion from government programs disproportionately impact tribal communities, a key aspect of reducing inequalities under SDG 10.",10
63e32fc7,"Data from the Punjab government reveals wide wage gaps between upper caste and Dalit agricultural workers. In Bathinda, Dalit labourers earn on average Rs 300 per day, compared to Rs 450 for upper caste workers doing the same tasks. 'We have no choice but to accept these unfair wages as we are desperate for employment. The authorities turn a blind eye to this discrimination,' says Ram, a Dalit farm labourer.",70,en,synthetic_sdg10,synthetic,2026-05-13,[10],10,,high,"This text describes wage discrimination faced by Dalit agricultural workers, which is a clear manifestation of inequality that SDG 10 aims to address.",10
3f83882a,"Scheduled Caste women in Moga district face intersectional discrimination, denied equal access to healthcare and education. 'Doctors at the local clinic often refuse to treat us or provide substandard care. Our daughters are discouraged from attending school beyond Class 10,' says Jasvinder Kaur, a Dalit activist. Compounded by poverty, these barriers trap SC women in a cycle of disadvantage.",59,en,synthetic_sdg10,synthetic,2026-05-13,[10],10,,high,"This text highlights how Dalit women face intersectional discrimination, lacking equal access to basic services like healthcare and education - a key concern under SDG 10 on reducing inequalities.",10
a0db2c83,"In Ludhiana, the local government's flagship water scheme has systematically excluded Dalit settlements. 'Our colony was denied connection to the new pipeline. We have to walk 2km every day to fetch water from the main village tap,' says Rajni, a Dalit resident. Activists allege the authorities deliberately overlook marginalized communities when implementing development projects.",54,en,synthetic_sdg10,synthetic,2026-05-13,[10],10,,high,"This text describes how a government water scheme excluded a Dalit community, demonstrating the kind of systemic discrimination and inequality that SDG 10 aims to address.",10
dfbcbaa5,"Data from the 2021 Socio-Economic Caste Census in Punjab reveals glaring inequalities. While the state's overall poverty rate is 8%, it jumps to 21% among Scheduled Castes. Literacy levels also vary widely, with 86% for the general population but only 68% for SC communities. 'These figures show the entrenched disadvantages faced by Dalits. The government must take urgent action,' says Jaspreet, a social activist.",64,en,synthetic_sdg10,synthetic,2026-05-13,[10],10,,high,"This text cites official data highlighting the stark socioeconomic disparities between upper castes and Scheduled Castes in Punjab, a key concern under SDG 10 on reducing inequalities.",10
32dc55b8,"In Sangrur, Scheduled Tribe families report being systematically excluded from the public distribution system. 'We are often denied rations of wheat, rice and kerosene. The authorities say we are not 'genuine' beneficiaries despite having ration cards,' says Narinder, a tribal resident. Activists suspect local officials are siphoning off these essential supplies meant for marginalized communities.",55,en,synthetic_sdg10,synthetic,2026-05-13,[10],10,,high,"This text describes how tribal families are denied equal access to government welfare schemes, which is a manifestation of the kind of systemic inequalities that SDG 10 aims to address.",10
